Name,Code,Score_1w,rsi30,momentum_pos,macd_cross,ema5_over_ema20,ema20_over_ema60,rs_plus,vol_120,vol_150,frg_own_1m_up,frg_3_pos,frg_5_pos,ins_3_pos,ins_5_pos
HD현대인프라코어,042670,215.0,0,50,0,0,0,50,5,30,0,25,25,20,10
한일시멘트,300720,200.0,0,50,0,0,10,50,5,40,0,0,0,25,20
TKG휴켐스,069260,200.0,0,50,0,0,0,50,0,50,0,0,0,25,25
동서,026960,195.0,0,50,10,5,10,40,0,30,0,0,0,25,25
오리온홀딩스,001800,185.0,0,50,0,0,10,50,15,20,0,0,0,25,15
효성티앤씨,298020,175.0,0,50,10,0,0,50,10,30,0,5,0,15,5
녹십자,006280,170.0,0,50,10,0,0,50,0,50,0,0,0,10,0
한진칼,180640,165.0,0,50,0,0,10,50,0,40,0,10,5,0,0
이마트,139480,165.0,10,30,10,0,0,50,5,30,0,15,5,10,0
신세계,004170,160.0,0,50,0,0,0,50,20,10,0,0,0,15,15
두산밥캣,241560,160.0,0,50,0,0,0,50,10,10,0,0,0,25,15
녹십자홀딩스,005250,155.0,0,50,10,0,0,40,0,50,0,5,0,0,0
한국카본,017960,155.0,0,50,0,5,0,30,0,20,0,0,0,25,25
롯데칠성,005300,150.0,0,50,0,0,0,50,0,40,0,0,0,10,0
LG씨엔에스,064400,150.0,0,50,0,0,0,50,10,20,0,0,0,10,10
대웅제약,069620,150.0,0,40,0,0,0,50,0,20,0,25,15,0,0
세아베스틸지주,001430,150.0,0,50,0,0,0,50,0,50,0,0,0,0,0
대우건설,047040,145.0,0,50,0,0,0,50,10,30,0,0,0,5,0
강원랜드,035250,145.0,10,40,10,0,0,50,10,20,0,5,0,0,0
제일기획,030000,145.0,0,30,0,0,0,50,10,20,0,20,15,0,0
롯데쇼핑,023530,145.0,0,40,10,0,0,40,0,30,0,5,0,15,5
씨에스윈드,112610,145.0,0,40,0,0,10,50,0,30,0,5,5,5,0
DL이앤씨,375500,145.0,0,40,0,0,0,50,5,30,0,0,0,10,10
